Date,Open,High,Low,Close,Volume,Change
2013-07-29,27500,27800,27350,27450,102420,
2013-07-30,27500,27500,27250,27400,83744,-0.0018214936247723523
2013-07-31,27400,27650,27250,27500,171987,0.0036496350364962904
2013-08-01,27550,27550,27050,27050,236227,-0.016363636363636358
2013-08-02,27150,27350,27000,27150,155708,0.003696857670979714
2013-08-05,27250,27650,27050,27050,184811,-0.0036832412523020164
2013-08-06,27100,27100,26200,26200,344670,-0.031423290203327126
2013-08-07,25950,26100,25250,25500,365438,-0.026717557251908386
2013-08-08,25550,26000,25150,25250,243325,-0.009803921568627416
2013-08-09,25600,25600,25100,25400,274528,0.005940594059405946
2013-08-12,25300,25500,24550,24800,388101,-0.023622047244094446
2013-08-13,24800,25350,24800,24950,299099,0.006048387096774244
2013-08-14,25000,26200,24950,26000,328193,0.04208416833667328
2013-08-16,25550,25850,25300,25650,202297,-0.013461538461538414
2013-08-19,25750,25750,25450,25550,143112,-0.003898635477582846
2013-08-20,25450,25950,25450,25650,160123,0.00391389432485334
2013-08-21,25650,25800,24850,25200,214891,-0.01754385964912286
2013-08-22,24900,25100,24200,24350,248105,-0.03373015873015872
2013-08-23,24350,24600,24000,24150,262907,-0.008213552361396315
2013-08-26,24200,24550,24100,24500,89277,0.01449275362318847
2013-08-27,24550,25150,24500,24850,142901,0.014285714285714235
2013-08-28,24600,25400,24500,25400,142702,0.02213279678068414
2013-08-29,25500,25600,25200,25400,186442,0.0
2013-08-30,25400,25500,24950,25150,149493,-0.009842519685039353
2013-09-02,25150,26000,25050,26000,195820,0.03379721669980129
2013-09-03,26100,26150,25750,26150,192177,0.005769230769230749
2013-09-04,26200,26450,25900,26450,152952,0.011472275334607929
2013-09-05,26450,26500,26250,26400,97156,-0.001890359168241984
2013-09-06,26400,26400,25500,25700,264217,-0.02651515151515149
2013-09-09,25750,26050,25350,25400,193395,-0.011673151750972721
2013-09-10,25500,26000,25500,25950,243561,0.021653543307086576
2013-09-11,26100,26550,26100,26300,216005,0.01348747591522148
2013-09-12,26350,26800,26150,26750,257059,0.017110266159695797
2013-09-13,26600,26700,26450,26500,234501,-0.009345794392523366
2013-09-16,26700,26750,26250,26450,216196,-0.0018867924528301883
2013-09-17,26300,26550,26150,26350,137886,-0.003780718336483968
2013-09-23,26750,26800,26450,26750,206366,0.015180265654648917
2013-09-24,26700,26700,26300,26500,159575,-0.009345794392523366
2013-09-25,26500,27000,26300,27000,192790,0.018867924528301883
2013-09-26,27000,27550,27000,27500,230784,0.0185185185185186
2013-09-27,27600,27800,27400,27600,216560,0.0036363636363636598
2013-09-30,27400,27600,27150,27350,158788,-0.009057971014492794
2013-10-01,27250,27500,26700,26850,149863,-0.018281535648994485
2013-10-02,26950,27250,26800,27050,70712,0.007448789571694592
2013-10-04,26900,27000,26600,26700,113357,-0.012939001848428888
2013-10-07,26650,26700,26000,26000,203727,-0.02621722846441943
2013-10-08,26000,26000,25500,25900,201818,-0.0038461538461538325
2013-10-10,25900,26150,25850,26050,95971,0.005791505791505891
2013-10-11,26250,26300,25500,25550,267473,-0.019193857965451033
2013-10-14,25450,25700,25250,25300,139848,-0.009784735812133127
2013-10-15,25350,25950,25250,25250,138564,-0.0019762845849802257
2013-10-16,25250,25650,25150,25300,165633,0.001980198019801982
2013-10-17,25500,25500,25050,25050,124187,-0.00988142292490124
2013-10-18,25000,25500,24900,25500,115720,0.017964071856287456
2013-10-21,25500,25700,25150,25650,107771,0.00588235294117645
2013-10-22,25700,26150,25650,26000,214009,0.013645224171539905
2013-10-23,26200,26450,26050,26250,191902,0.009615384615384581
2013-10-24,26400,26750,26250,26700,195765,0.017142857142857126
2013-10-25,26850,27100,26550,26750,178612,0.001872659176029856
2013-10-28,26900,26950,26550,26700,93137,-0.0018691588785046953
2013-10-29,26600,26650,26250,26500,114968,-0.0074906367041198685
2013-10-30,26500,26500,26250,26300,100625,-0.007547169811320753
2013-10-31,26200,26450,26000,26050,117279,-0.009505703422053258
2013-11-01,26050,26200,25900,26150,84063,0.0038387715930903177
2013-11-04,26150,26250,25850,26000,80966,-0.005736137667303964
2013-11-05,26000,26050,25400,25600,190562,-0.01538461538461533
2013-11-06,25400,26250,25400,26150,118244,0.021484375
2013-11-07,26000,26150,25650,25700,88936,-0.017208413001912004
2013-11-08,25750,25900,25400,25400,135439,-0.011673151750972721
2013-11-11,25500,25500,24950,24950,104655,-0.017716535433070835
2013-11-12,25000,25250,24600,24700,138506,-0.01002004008016033
2013-11-13,24650,25100,24650,24750,92114,0.002024291497975783
2013-11-14,24700,25200,24700,25050,120660,0.0121212121212122
2013-11-15,25050,25100,24850,25000,111882,-0.001996007984031989
2013-11-18,25100,25150,24900,25000,55892,0.0
2013-11-19,25000,25300,24100,24200,301412,-0.03200000000000003
2013-11-20,24200,24600,24200,24350,164802,0.006198347107438051
2013-11-21,24400,24500,24150,24200,148474,-0.006160164271047264
2013-11-22,24250,24450,24100,24150,65240,-0.0020661157024793875
2013-11-25,24200,24400,23950,24200,197913,0.0020703933747412417
2013-11-26,24200,24250,23950,24050,179254,-0.006198347107438051
2013-11-27,24100,24750,24000,24750,146882,0.029106029106028997
2013-11-28,24850,25300,24850,25300,131681,0.022222222222222143
2013-11-29,25400,25400,25100,25350,74463,0.0019762845849802257
