Date,Open,High,Low,Close,Volume,Change
2013-07-29,309914,312548,305524,310792,12044,
2013-07-30,312548,314304,308597,311670,6623,0.0028250405415841673
2013-07-31,311231,312548,303768,306403,16496,-0.016899284499631073
2013-08-01,304207,310353,301573,305086,10561,-0.004298260787263808
2013-08-02,304646,309914,304646,309914,11877,0.015825046052588387
2013-08-05,311670,313865,307280,313865,7421,0.012748698025903948
2013-08-06,313865,320888,309914,318255,21586,0.013986905198094757
2013-08-07,319132,319571,311670,311670,9081,-0.02069095536598009
2013-08-08,308158,319571,308158,312987,32266,0.004225623255366351
2013-08-09,315182,328790,310353,323961,91936,0.03506215913120991
2013-08-12,329229,345032,327473,341959,66596,0.05555607002077401
2013-08-13,343276,346349,340203,346349,24444,0.012837796344006058
2013-08-14,345910,348104,341520,344593,19153,-0.005070030518349977
2013-08-16,341959,349421,335813,336253,24157,-0.024202464936896595
2013-08-19,343276,348982,338008,348105,53780,0.03524726916934573
2013-08-20,344154,361274,344154,356445,57378,0.02395828844745118
2013-08-21,358201,367858,351177,354690,62389,-0.004923620754955227
2013-08-22,346788,355567,337569,355128,32519,0.0012348811638331902
2013-08-23,359957,359957,345910,350739,25492,-0.012358924106237734
2013-08-26,347665,363907,347665,361713,41055,0.031288222866576065
2013-08-27,361713,366102,355567,366103,26952,0.01213669400878592
2013-08-28,357323,369175,357323,369176,26193,0.008393812670204781
2013-08-29,367858,375760,362152,362591,21333,-0.01783702082475569
2013-08-30,367858,370492,360396,367420,37916,0.01331803602406012
2013-09-02,367419,374443,353811,359079,28042,-0.022701540471395165
2013-09-03,362591,373126,362591,373126,18732,0.03911952522982398
2013-09-04,374882,380149,369175,372248,17688,-0.002353092521025113
2013-09-05,371809,380588,366980,380150,15687,0.021227783628118946
2013-09-06,381905,383222,374004,377516,21514,-0.006928843877416768
2013-09-09,378394,381466,374882,378833,17731,0.0034885938609223732
2013-09-10,379271,382783,373126,382784,27536,0.01042939765015194
2013-09-11,380588,385856,376638,385857,21649,0.008028026249790932
2013-09-12,385856,394197,381905,394197,22307,0.02161422495898746
2013-09-13,382783,399025,382783,394197,75317,0.0
2013-09-16,396391,399025,372248,379272,36633,-0.03786177977001348
2013-09-17,379271,385856,371809,385857,28719,0.01736220970701763
2013-09-23,389368,392880,377077,392880,33416,0.018201043391722793
2013-09-24,388490,392441,376199,378833,29294,-0.035753919771940534
2013-09-25,381466,386295,377955,386296,22051,0.019699973339175836
2013-09-26,386295,392002,382783,388490,19404,0.005679582496324054
2013-09-27,388490,395513,384539,395514,13389,0.018080259466138227
2013-09-30,392441,405610,388929,396831,21398,0.003329844202733634
2013-10-01,391124,402098,391124,394197,9898,-0.006637586277281726
2013-10-02,396391,396391,388490,389368,8264,-0.012250220067631212
2013-10-04,384539,387612,372248,375760,19428,-0.03494894290234429
2013-10-07,374004,394197,374004,394197,25067,0.04906589312327014
2013-10-08,395074,396391,386734,388490,11566,-0.014477532807200433
2013-10-10,389368,402976,384978,391124,19575,0.0067800972998017794
2013-10-11,400781,400781,392002,393758,14526,0.0067344371605935205
2013-10-14,391124,398147,391124,395953,7815,0.005574489915125547
2013-10-15,393758,403854,392880,403854,13531,0.019954388525910804
2013-10-16,401220,403854,393758,396392,15413,-0.01847697435211737
2013-10-17,400342,400781,389807,395514,10621,-0.0022149791115865236
2013-10-18,398586,403854,393319,399904,13233,0.011099480675778928
2013-10-21,396830,397708,381466,381906,23937,-0.04500580139233412
2013-10-22,384539,388490,373126,379272,35099,-0.0068969851219933265
2013-10-23,380149,380588,365663,368298,37008,-0.028934379548187006
2013-10-24,368297,376199,366541,375321,29605,0.01906879754981028
2013-10-25,375321,377516,364785,375760,33646,0.0011696654330559664
2013-10-28,375760,378394,365224,378394,28253,0.007009793485203364
2013-10-29,378394,380588,370931,377077,22452,-0.0034804991622489068
2013-10-30,374004,377077,369614,376199,22807,-0.0023284368975037273
2013-10-31,371370,374882,366541,373565,31940,-0.007001613507744531
2013-11-01,373565,378394,370931,373565,20196,0.0
2013-11-04,370931,373565,362591,362591,29122,-0.0293764137432575
2013-11-05,361713,370492,361713,368737,28536,0.01695022766698573
2013-11-06,373565,399464,371809,398587,80277,0.08095200644361689
2013-11-07,392002,402976,385856,402537,24555,0.009910007100081053
2013-11-08,400342,403415,393319,401221,32431,-0.0032692646887118038
2013-11-11,397708,403854,391563,400343,16912,-0.002188320152733736
2013-11-12,392002,397708,378832,395075,44634,-0.013158716400686443
2013-11-13,388929,394635,371809,377516,37061,-0.04444472568499647
2013-11-14,380149,385417,373126,382784,31397,0.013954375443689715
2013-11-15,383222,403854,382783,403415,23780,0.05389723708409955
2013-11-18,403854,408244,394197,394197,13776,-0.02284991881809051
2013-11-19,398147,417901,394197,417463,43549,0.0590212507959218
2013-11-20,415706,421852,413072,420974,29208,0.008410326184596029
