Date,Open,High,Low,Close,Volume,Change
2013-07-29,15700,16200,15700,15900,1470063,
2013-07-30,16150,16500,15950,16050,1647019,0.009433962264151052
2013-07-31,16200,16650,16150,16550,1938382,0.031152647975077885
2013-08-01,16550,16750,16300,16600,1401352,0.0030211480362538623
2013-08-02,16900,17300,16750,17000,1614633,0.024096385542168752
2013-08-05,17450,18250,17250,17900,3438584,0.05294117647058827
2013-08-06,18100,18750,17700,18700,2630375,0.04469273743016755
2013-08-07,18500,18850,17900,18050,1487454,-0.03475935828877008
2013-08-08,18000,18650,18000,18650,1382205,0.0332409972299168
2013-08-09,18800,18850,18150,18150,982734,-0.02680965147453085
2013-08-12,17800,17950,16900,17100,1829179,-0.05785123966942152
2013-08-13,17350,18200,17150,18200,1469984,0.06432748538011701
2013-08-14,18350,18750,17800,17900,1302375,-0.016483516483516536
2013-08-16,17500,17900,17350,17450,940856,-0.025139664804469275
2013-08-19,17400,17600,17000,17350,826945,-0.005730659025787954
2013-08-20,17200,17750,16900,16950,1053093,-0.023054755043227626
2013-08-21,17150,17200,15900,16450,1674412,-0.029498525073746285
2013-08-22,16200,16700,15750,16400,1192818,-0.003039513677811523
2013-08-23,16850,17150,16650,17100,776464,0.04268292682926833
2013-08-26,17400,17750,17300,17500,625187,0.023391812865497075
2013-08-27,17400,17950,17150,17450,1413275,-0.0028571428571428914
2013-08-28,17000,17900,16950,17750,1200824,0.017191977077363862
2013-08-29,18150,18250,17550,17750,1287419,0.0
2013-08-30,18000,18200,17750,18200,1330382,0.025352112676056304
2013-09-02,18350,18650,17900,17950,1341609,-0.013736263736263687
2013-09-03,18000,18150,16750,16900,3741885,-0.058495821727019504
2013-09-04,16800,16900,16300,16550,2849402,-0.020710059171597628
2013-09-05,16800,17200,16700,16850,1534060,0.01812688821752273
2013-09-06,17100,17250,16800,17000,1468532,0.008902077151335286
2013-09-09,17000,17200,16400,16650,1569853,-0.020588235294117685
2013-09-10,16700,17150,16550,16800,1069434,0.009009009009008917
2013-09-11,17100,17200,16600,16850,1053142,0.0029761904761904656
2013-09-12,16950,17100,16600,16600,929113,-0.014836795252225476
2013-09-13,16700,16750,16500,16550,693323,-0.003012048192771122
2013-09-16,16750,17550,16750,17550,2223768,0.06042296072507547
2013-09-17,17500,17800,17300,17300,1393393,-0.014245014245014231
2013-09-23,17300,17300,16550,16600,1250759,-0.040462427745664775
2013-09-24,16450,16700,16200,16700,957207,0.006024096385542244
2013-09-25,16700,16950,16350,16350,846953,-0.020958083832335328
2013-09-26,16200,16900,16200,16800,842755,0.02752293577981657
2013-09-27,17050,17300,16850,17300,961636,0.029761904761904656
2013-09-30,17600,17950,17500,17650,2120103,0.020231213872832443
2013-10-01,17350,17600,16600,16950,1816913,-0.03966005665722383
2013-10-02,17100,17200,16800,16950,862162,0.0
2013-10-04,17100,17250,16800,16950,687076,0.0
2013-10-07,16950,17350,16900,16950,680982,0.0
2013-10-08,17000,17200,16700,16850,512445,-0.005899705014749235
2013-10-10,16800,16900,16400,16500,767869,-0.020771513353115778
2013-10-11,16800,17100,16700,16900,717435,0.024242424242424176
2013-10-14,17050,17350,17000,17250,806939,0.020710059171597628
2013-10-15,17350,17450,16600,16650,982540,-0.034782608695652195
2013-10-16,16900,17050,16200,16300,1335177,-0.02102102102102099
2013-10-17,16450,16550,15800,16200,822948,-0.006134969325153339
2013-10-18,16100,16200,15900,16000,653069,-0.012345679012345734
2013-10-21,16100,16600,16100,16600,637065,0.03750000000000009
2013-10-22,16500,16650,16200,16250,398442,-0.02108433734939763
2013-10-23,16300,16400,15900,15950,501207,-0.018461538461538418
2013-10-24,16000,16300,15950,16100,411851,0.00940438871473348
2013-10-25,16250,16300,15650,15750,874633,-0.021739130434782594
2013-10-28,15750,16150,15700,15800,876948,0.0031746031746031633
2013-10-29,15950,16750,15950,16750,1557073,0.06012658227848111
2013-10-30,16800,17200,16650,17100,1698701,0.020895522388059806
2013-10-31,17350,17400,17100,17150,1178707,0.0029239766081872176
2013-11-01,17200,18100,17200,18050,2911577,0.05247813411078717
2013-11-04,18400,18600,18050,18200,2019333,0.008310249307479145
2013-11-05,18000,18150,17400,17950,1673290,-0.013736263736263687
2013-11-06,17700,18000,17400,17500,1161076,-0.02506963788300831
2013-11-07,17750,17850,16750,16850,1466629,-0.037142857142857144
2013-11-08,16600,17150,16450,16850,816894,0.0
