Date,Open,High,Low,Close,Volume,Change
2013-07-29,3800,3860,3800,3820,530,
2013-07-30,3820,3950,3800,3875,1404,0.014397905759162333
2013-07-31,3930,3930,3820,3855,2550,-0.005161290322580614
2013-08-01,3880,3880,3855,3880,140,0.006485084306095956
2013-08-02,3895,3895,3835,3880,960,0.0
2013-08-05,3890,3890,3890,3890,10,0.002577319587628857
2013-08-06,3915,3915,3900,3900,50,0.0025706940874035134
2013-08-07,3895,3895,3770,3815,3120,-0.02179487179487183
2013-08-08,3875,3875,3800,3870,180,0.014416775884665833
2013-08-09,3850,3885,3770,3865,2350,-0.0012919896640827266
2013-08-12,3880,3880,3875,3875,60,0.002587322121604174
2013-08-13,3800,3980,3800,3960,1311,0.021935483870967776
2013-08-14,4015,4035,3800,3815,7470,-0.03661616161616166
2013-08-16,3800,3915,3800,3870,3231,0.014416775884665833
2013-08-19,3850,3910,3815,3870,180,0.0
2013-08-20,3930,3930,3800,3845,1418,-0.006459948320413411
2013-08-21,3800,3840,3700,3795,4603,-0.013003901170351106
2013-08-22,3750,3790,3700,3785,365,-0.0026350461133070047
2013-08-23,3785,3915,3755,3910,790,0.03302509907529716
2013-08-26,3940,3940,3765,3765,1680,-0.037084398976982125
2013-08-27,3870,3875,3770,3855,390,0.0239043824701195
2013-08-28,3795,3795,3795,3795,72,-0.015564202334630295
2013-08-29,3865,3870,3750,3750,440,-0.011857707509881465
2013-08-30,3785,3790,3565,3750,11280,0.0
2013-09-02,3760,3835,3750,3810,1120,0.016000000000000014
2013-09-03,3810,3810,3810,3810,40,0.0
2013-09-04,3730,3750,3720,3745,971,-0.017060367454068248
2013-09-05,3795,3820,3745,3820,1660,0.020026702269692942
2013-09-06,3750,3870,3700,3845,1240,0.00654450261780104
2013-09-09,3760,3905,3715,3850,9414,0.0013003901170351995
2013-09-10,3850,3890,3770,3870,2393,0.0051948051948051965
2013-09-11,3900,3900,3775,3810,7016,-0.015503875968992276
2013-09-12,3750,3835,3750,3835,651,0.006561679790026309
2013-09-13,3905,3905,3800,3900,1150,0.016949152542372836
2013-09-16,3715,3950,3715,3885,1070,-0.0038461538461538325
2013-09-17,3885,3920,3815,3885,640,0.0
2013-09-23,3800,3850,3800,3850,620,-0.009009009009009028
2013-09-24,3890,3940,3805,3880,1266,0.007792207792207684
2013-09-25,3895,3895,3820,3880,1500,0.0
2013-09-26,3895,3940,3850,3870,13720,-0.002577319587628857
2013-09-27,3870,3895,3800,3870,5715,0.0
2013-09-30,3895,3895,3780,3860,7100,-0.0025839793281653423
2013-10-01,3870,3875,3755,3830,3750,-0.007772020725388629
2013-10-02,3860,3865,3780,3835,5690,0.0013054830287206887
2013-10-04,3855,3855,3785,3810,9930,-0.006518904823989535
2013-10-07,3860,3860,3815,3815,330,0.001312335958005173
2013-10-08,3845,3845,3780,3800,580,-0.003931847968545177
2013-10-10,3835,3835,3630,3800,685,0.0
2013-10-11,3840,3840,3800,3825,1020,0.006578947368421018
2013-10-14,3840,3840,3840,3840,1420,0.0039215686274509665
2013-10-15,3855,3855,3730,3825,4775,-0.00390625
2013-10-16,3750,3825,3750,3785,1735,-0.010457516339869244
2013-10-17,3780,3795,3780,3795,320,0.0026420079260238705
2013-10-18,3805,3805,3750,3795,1720,0.0
2013-10-21,3805,3805,3705,3785,1840,-0.0026350461133070047
2013-10-22,3820,3820,3700,3770,1180,-0.003963011889035695
2013-10-23,3800,3800,3735,3790,676,0.0053050397877985045
2013-10-24,3820,3845,3235,3700,7292,-0.0237467018469657
2013-10-25,3695,3695,3610,3690,1469,-0.002702702702702675
2013-10-28,3660,3760,3500,3760,2190,0.01897018970189701
2013-10-29,3745,3755,3745,3755,190,-0.0013297872340425343
2013-10-30,3750,3770,3715,3760,1137,0.0013315579227697327
2013-10-31,3770,3780,3770,3780,480,0.005319148936170137
2013-11-01,3770,4150,3770,3890,2295,0.02910052910052907
2013-11-04,3900,3900,3890,3890,70,0.0
2013-11-05,3800,3900,3800,3900,1641,0.0025706940874035134
2013-11-06,3900,4095,3850,3915,1290,0.0038461538461538325
2013-11-07,3850,3920,3800,3915,290,0.0
2013-11-08,3855,4020,3855,3990,10016,0.019157088122605304
2013-11-11,3900,4105,3900,4065,920,0.018796992481203034
2013-11-12,4095,4095,4050,4075,140,0.002460024600245969
2013-11-13,3950,4085,3885,4050,2500,-0.006134969325153339
2013-11-14,4045,4075,3860,4015,2070,-0.00864197530864197
2013-11-15,4140,4140,3845,4090,3970,0.018679950186799577
2013-11-18,4095,4095,3950,3970,1050,-0.02933985330073352
2013-11-19,3900,4085,3850,4010,2500,0.010075566750629816
2013-11-20,4095,4095,3855,4045,860,0.008728179551122262
2013-11-21,4050,4055,3900,4055,610,0.0024721878862794533
2013-11-22,3950,4125,3950,4110,341,0.013563501849568338
2013-11-25,4100,4100,4100,4100,0,-0.0024330900243308973
2013-11-26,4120,4120,3950,4115,820,0.003658536585365857
2013-11-27,3960,4105,3960,4105,270,-0.002430133657351119
2013-11-28,3985,4100,3985,4100,500,-0.0012180267965895553
2013-11-29,3960,4100,3960,4090,2030,-0.0024390243902439046
2013-12-02,3965,4125,3950,4105,810,0.003667481662591676
2013-12-03,3985,4090,3985,4090,210,-0.0036540803897685548
2013-12-04,3980,4075,3955,4040,1620,-0.012224938875305624
2013-12-05,3950,4055,3900,4055,1890,0.003712871287128605
2013-12-06,4080,4130,4000,4085,100,0.007398273736128225
2013-12-09,3960,4295,3960,4095,5420,0.00244798041615657
2013-12-10,4000,4090,3960,4080,1650,-0.00366300366300365
2013-12-11,3970,4060,3930,4060,2380,-0.004901960784313708
2013-12-12,3970,4055,3965,4055,3000,-0.0012315270935960854
2013-12-13,3990,4055,3950,3995,1741,-0.01479654747225645
2013-12-16,3990,3990,3900,3980,2061,-0.003754693366708417
2013-12-17,3910,4015,3910,4005,2889,0.00628140703517599
2013-12-18,3910,4005,3910,4005,1181,0.0
2013-12-19,4000,4070,4000,4070,8530,0.01622971285892638
2013-12-20,4060,4150,4005,4150,540,0.019656019656019597
2013-12-23,4100,4150,4010,4150,448,0.0
2013-12-24,4100,4180,4100,4165,3243,0.0036144578313253017
2013-12-26,4155,4235,4100,4190,1970,0.006002400960384069
2013-12-27,4285,4450,4160,4335,515,0.034606205250596656
2013-12-30,4385,4385,4385,4385,30,0.011534025374855927
2014-01-02,4380,4385,4095,4365,2020,-0.004561003420752607
2014-01-03,4110,4370,4080,4080,2930,-0.06529209621993126
2014-01-06,4110,4120,4110,4115,90,0.008578431372548989
2014-01-07,4130,4135,4015,4135,70,0.004860267314702238
2014-01-08,4150,4150,3995,4075,5670,-0.0145102781136639
2014-01-09,4000,4085,3950,4085,1390,0.0024539877300613355
2014-01-10,4000,4090,4000,4085,60,0.0
2014-01-13,4095,4100,3995,4085,1110,0.0
2014-01-14,4000,4090,3970,4065,4040,-0.004895960832313362
2014-01-15,4095,4095,3965,4040,3410,-0.006150061500615034
2014-01-16,4000,4010,3925,3995,2341,-0.011138613861386149
2014-01-17,4015,4020,3960,4000,17760,0.0012515644555695093
2014-01-20,3990,3990,3930,3935,852,-0.016249999999999987
2014-01-21,3975,4030,3920,3980,1770,0.011435832274459878
2014-01-22,4015,4015,3940,4000,9852,0.005025125628140614
2014-01-23,4020,4020,3920,3985,630,-0.003750000000000031
2014-01-24,3990,3990,3900,3985,1610,0.0
2014-01-27,3860,3960,3860,3960,20,-0.006273525721455453
2014-01-28,3955,4300,3905,4065,850,0.026515151515151603
2014-01-29,3950,4070,3900,4070,14472,0.0012300123001229846
2014-02-03,3960,4025,3950,4010,1540,-0.014742014742014753
2014-02-04,4015,4015,3870,3935,2540,-0.018703241895261846
2014-02-05,3930,3930,3880,3900,11453,-0.008894536213468918
2014-02-06,3900,3935,3870,3910,27111,0.002564102564102555
2014-02-07,3930,4085,3880,4000,16860,0.023017902813299296
2014-02-10,4095,4095,4000,4070,9160,0.01750000000000007
2014-02-11,4035,4090,4020,4070,7493,0.0
2014-02-12,4020,4410,4000,4000,66293,-0.017199017199017175
2014-02-13,4095,4095,4015,4040,150,0.010000000000000009
2014-02-14,4065,4065,4000,4045,1600,0.0012376237623761277
2014-02-17,4190,4190,4020,4095,250,0.012360939431396822
2014-02-18,4025,4180,4000,4175,24760,0.019536019536019467
2014-02-19,4180,4570,4170,4395,20107,0.052694610778443174
2014-02-20,4375,4490,4375,4430,10101,0.007963594994311762
2014-02-21,4590,4590,4300,4500,17251,0.015801354401805856
2014-02-24,4500,4650,4300,4390,2660,-0.02444444444444449
2014-02-25,4310,4485,4265,4400,1020,0.002277904328018332
2014-02-26,4485,4485,4300,4395,4100,-0.001136363636363602
2014-02-27,4400,4485,4200,4280,5880,-0.026166097838452806
2014-02-28,4280,4340,4170,4315,1814,0.008177570093457875
2014-03-03,4290,4290,4130,4150,44945,-0.03823870220162229
2014-03-04,4170,4295,4140,4235,2330,0.02048192771084345
2014-03-05,4200,4600,4200,4495,10820,0.06139315230224329
2014-03-06,4590,4805,4460,4805,23372,0.06896551724137923
2014-03-07,4805,5520,4805,4950,147500,0.03017689906347565
2014-03-10,4960,5300,4800,5020,33782,0.014141414141414232
2014-03-11,5000,5760,4910,5350,62602,0.06573705179282863
2014-03-12,5560,5560,5220,5240,15394,-0.020560747663551426
2014-03-13,5250,5390,5150,5330,28060,0.01717557251908386
2014-03-14,5380,5380,5200,5350,8147,0.0037523452157599557
2014-03-17,5360,5570,5250,5430,4740,0.01495327102803734
2014-03-18,5450,5510,5230,5450,8500,0.0036832412523020164
2014-03-19,5450,5560,5300,5380,9573,-0.012844036697247652
2014-03-20,5400,5450,5300,5400,14361,0.0037174721189590088
2014-03-21,5520,5820,5450,5690,28302,0.05370370370370381
2014-03-24,5700,5770,5420,5600,29710,-0.01581722319859402
2014-03-25,5680,5680,5460,5510,16350,-0.016071428571428625
2014-03-26,5530,5540,5250,5340,14832,-0.030852994555353952
2014-03-27,5300,5380,5210,5250,5763,-0.016853932584269704
2014-03-28,5240,5340,5210,5330,1230,0.015238095238095273
2014-03-31,5330,5380,5220,5380,3590,0.009380863039399667
2014-04-01,5300,5580,5300,5580,10361,0.037174721189590976
2014-04-02,5730,5730,5400,5510,920,-0.012544802867383464
2014-04-03,5410,5730,5320,5400,8971,-0.019963702359346636
2014-04-04,5350,5450,5270,5270,1297,-0.024074074074074026
2014-04-07,5270,5390,5230,5370,950,0.018975332068311257
2014-04-08,5380,5390,5250,5380,4020,0.0018621973929235924
2014-04-09,5270,5590,5270,5330,9740,-0.009293680297397744
2014-04-10,5440,5440,5360,5430,5450,0.018761726078799335
2014-04-11,5440,5540,5370,5480,10230,0.009208103130755152
2014-04-14,5590,5590,5450,5500,1330,0.0036496350364962904
2014-04-15,5480,5600,5430,5430,3370,-0.012727272727272698
2014-04-16,5540,5540,5320,5500,383,0.012891344383057168
2014-04-17,5700,5700,5450,5540,5610,0.0072727272727273196
2014-04-18,5560,5580,5510,5580,1740,0.0072202166064982976
2014-04-21,5510,5590,5510,5580,150,0.0
2014-04-22,5730,5750,5690,5720,3970,0.02508960573476693
2014-04-23,5850,5950,5670,5940,23010,0.03846153846153855
2014-04-24,6400,6830,5850,6100,72162,0.026936026936027035
2014-04-25,5940,6200,5940,6180,7290,0.013114754098360715
2014-04-28,5950,6200,5820,5990,9820,-0.03074433656957931
2014-04-29,5880,6030,5830,5890,4461,-0.016694490818030094
2014-04-30,5910,5970,5850,5920,8470,0.005093378607809784
2014-05-02,5920,6050,5840,5900,3250,-0.0033783783783783994
2014-05-07,6060,6060,5610,5950,1170,0.008474576271186418
2014-05-08,5980,6040,5960,5980,5660,0.005042016806722671
2014-05-09,5980,6530,5820,6050,2980,0.0117056856187292
2014-05-12,6080,6370,6010,6330,18392,0.046280991735537125
2014-05-13,6380,6950,6380,6770,11541,0.06951026856240117
2014-05-14,6470,6820,6450,6670,4180,-0.01477104874446089
2014-05-15,6840,6840,6700,6780,11950,0.016491754122938573
2014-05-16,6780,7450,6520,6920,4340,0.020648967551622377
2014-05-19,6950,7450,6920,7280,6457,0.052023121387283267
2014-05-20,7440,7450,6920,7110,23500,-0.02335164835164838
2014-05-21,7190,7330,7170,7290,11719,0.025316455696202445
2014-05-22,7450,7690,7230,7400,12121,0.015089163237311354
2014-05-23,7690,7780,7480,7690,17610,0.03918918918918912
2014-05-26,7690,7870,7550,7670,14436,-0.002600780234070177
2014-05-27,7670,7770,7600,7700,2801,0.003911342894393766
2014-05-28,7700,8190,7410,8110,18702,0.05324675324675332
2014-05-29,8400,8400,8080,8130,14562,0.002466091245376001
2014-05-30,8130,8360,8110,8300,31334,0.02091020910209096
2014-06-02,8300,8870,8300,8650,17458,0.04216867469879526
2014-06-03,8650,8670,8160,8540,8650,-0.012716763005780396
2014-06-05,8500,9000,8500,8750,18828,0.024590163934426146
2014-06-09,8900,9000,8720,8890,21315,0.016000000000000014
2014-06-10,9090,9090,8850,8850,6394,-0.004499437570303688
2014-06-11,8850,9000,8700,8710,8942,-0.015819209039548032
2014-06-12,8710,8950,8710,8890,6433,0.02066590126291623
2014-06-13,9100,9100,7560,8890,6575,0.0
2014-06-16,8940,8970,8630,8710,3333,-0.020247469066366652
2014-06-17,8580,8650,8230,8400,22671,-0.03559127439724452
2014-06-18,8320,8400,8230,8240,5848,-0.01904761904761909
2014-06-19,8300,8490,8200,8200,8283,-0.004854368932038833
2014-06-20,8230,8350,8000,8080,20823,-0.014634146341463428
2014-06-23,8080,8270,8080,8220,9375,0.017326732673267342
2014-06-24,8300,8400,8080,8390,14843,0.020681265206812682
2014-06-25,8390,8420,8150,8380,5071,-0.0011918951132300348
2014-06-26,8380,8500,8350,8420,3494,0.004773269689737569
2014-06-27,8420,8500,7870,7960,8294,-0.05463182897862229
2014-06-30,7990,8100,7950,8030,3671,0.008793969849246297
2014-07-01,8080,8340,8040,8300,3109,0.033623910336239016
2014-07-02,8400,8440,8400,8400,2859,0.012048192771084265
2014-07-03,8480,8700,8400,8600,9869,0.023809523809523725
2014-07-04,8770,8850,8610,8840,15080,0.027906976744185963
2014-07-07,9010,9300,8850,9160,35070,0.03619909502262453
2014-07-08,9250,9250,9100,9160,25155,0.0
