Date,Open,High,Low,Close,Volume,Change
2013-07-29,15000,15100,14700,15100,2143,
2013-07-30,15350,15350,14850,14900,1072,-0.013245033112582738
2013-07-31,14850,14900,14750,14850,510,-0.003355704697986628
2013-08-01,14700,14850,14500,14600,4951,-0.01683501683501687
2013-08-02,14800,15200,14800,14850,2220,0.017123287671232834
2013-08-05,15150,15200,14700,14900,3128,0.0033670033670034627
2013-08-06,14800,14850,14500,14700,3420,-0.01342281879194629
2013-08-07,14800,14800,14350,14500,1567,-0.013605442176870763
2013-08-08,14500,14700,14450,14700,980,0.01379310344827589
2013-08-09,14500,14700,14400,14650,950,-0.003401360544217691
2013-08-12,14700,14750,14400,14500,570,-0.010238907849829393
2013-08-13,14400,14550,14400,14500,860,0.0
2013-08-14,14700,14850,14400,14400,1042,-0.006896551724137945
2013-08-16,14650,14950,14350,14700,1010,0.02083333333333326
2013-08-19,14750,14950,14500,14850,1040,0.010204081632652962
2013-08-20,14550,14800,14500,14600,2550,-0.01683501683501687
2013-08-21,14500,14500,14050,14100,2190,-0.03424657534246578
2013-08-22,14000,14200,13800,14200,1240,0.007092198581560183
2013-08-23,14100,14200,13900,14200,2490,0.0
2013-08-26,14250,14250,13700,14000,2880,-0.014084507042253502
2013-08-27,14100,14250,13650,13650,4130,-0.025000000000000022
2013-08-28,13600,13750,13200,13350,3005,-0.02197802197802201
2013-08-29,13400,15350,13100,15350,39624,0.14981273408239693
2013-08-30,15350,15350,14500,14700,19461,-0.04234527687296419
2013-09-02,15250,16600,15050,15600,24015,0.061224489795918435
2013-09-03,15400,16300,15350,15900,6380,0.019230769230769162
2013-09-04,15700,16100,15400,15850,4199,-0.0031446540880503138
2013-09-05,15600,15700,15400,15550,3206,-0.018927444794952675
2013-09-06,15650,15750,15400,15700,1290,0.009646302250803762
2013-09-09,16000,17500,16000,16200,27680,0.031847133757961776
2013-09-10,16750,16750,16150,16150,7230,-0.0030864197530864335
2013-09-11,16100,16650,16100,16400,5986,0.015479876160990669
2013-09-12,16300,16600,16300,16550,2703,0.009146341463414531
2013-09-13,16750,16750,16400,16700,2950,0.009063444108761365
